timestamp,cat_x,cat_y,cat_z,laser_x,laser_y,laser_z,engagement_indicator,time_since_engagement,distance_to_boundary_x,distance_to_boundary_z
104.7344,0.4682275,-0.76779,1.252594,-0.002,-0.908,1.768,0,423.4166,0.452,0.5919999
104.8489,0.4692691,-0.7679285,1.250845,-0.008,-0.908,1.766,0,423.5166,0.458,0.5939999
104.9671,0.4730305,-0.767762,1.248483,-0.008,-0.908,1.766,0,423.6166,0.458,0.5939999
105.1243,0.4704332,-0.7685496,1.244287,0.046,-0.908,1.778,0,423.7166,0.404,0.5819999
105.303,0.4704418,-0.7690251,1.243881,0.018,-0.908,1.773,0,423.8167,0.432,0.5869999
105.4446,0.4703207,-0.7699664,1.243154,-0.01,-0.908,1.774,0,423.9167,0.46,0.5859998
105.5734,0.4719954,-0.7707835,1.242172,-0.003,-0.908,1.783,0,424.0167,0.453,0.5769999
105.8336,0.4754788,-0.7721737,1.239782,0.142,-0.908,1.792,0,424.1167,0.308,0.5679998
105.9615,0.4761953,-0.772826,1.238563,0.15,-0.908,1.796,0,424.2167,0.3,0.5639999
106.0621,0.4755986,-0.7734144,1.237433,0.15,-0.908,1.796,0,424.3167,0.3,0.5639999
106.165,0.4752189,-0.7739767,1.236787,0.15,-0.908,1.796,0,424.4167,0.3,0.5639999
106.3704,0.475334,-0.7741186,1.236233,0.129,-0.908,1.794,0,424.5167,0.321,0.5659999
106.4924,0.4752806,-0.7739908,1.23655,0.118,-0.908,1.792,0,424.6167,0.332,0.5679998
106.6168,0.4756978,-0.774155,1.23645,0.109,-0.908,1.788,0,424.7167,0.341,0.5719999
106.8094,0.4764278,-0.7743009,1.236739,0.204,-0.908,1.78,0,424.8167,0.246,0.5799999
106.9284,0.4764678,-0.7746022,1.236592,0.204,-0.908,1.78,0,424.9167,0.246,0.5799999
107.0699,0.4768638,-0.7748301,1.236365,0.204,-0.908,1.78,0,425.0167,0.246,0.5799999
107.1872,0.4757979,-0.7750216,1.235836,0.204,-0.908,1.78,0,425.1167,0.246,0.5799999
107.289,0.4756181,-0.7748903,1.235718,0.204,-0.908,1.78,0,425.2167,0.246,0.5799999
107.3992,0.4758662,-0.7749062,1.235847,0.212,-0.908,1.785,0,425.3167,0.238,0.5749999
107.5224,0.4758529,-0.7750284,1.235779,0.212,-0.908,1.785,0,425.4167,0.238,0.5749999
107.6428,0.4758539,-0.7750431,1.235777,0.247,-0.908,1.779,0,425.5168,0.203,0.5809999
107.7924,0.4761259,-0.7753276,1.235689,0.343,-0.908,1.768,0,425.6168,0.107,0.5919999
107.8973,0.4765976,-0.7755053,1.235556,0.374,-0.908,1.767,0,425.7168,0.07599998,0.5929999
108.0284,0.4756517,-0.7640687,1.238189,0.398,-0.908,1.762,0,425.8168,0.05199999,0.5979999
108.1398,0.5137157,-0.7694048,1.261252,0.427,-0.908,1.758,0,425.9168,0.023,0.6019999
108.2584,0.5063701,-0.7686028,1.270681,0.448,-0.908,1.749,0,426.0168,0.001999974,0.6109999
108.3767,0.4980449,-0.7695354,1.272539,0.453,-0.908,1.746,0,426.1168,0.003000021,0.6139998
108.4866,0.4978237,-0.769025,1.272279,0.475,-0.908,1.71,0,426.2168,0.02500001,0.6499999
108.608,0.4985923,-0.7689686,1.272107,0.487,-0.908,1.695,0,426.3168,0.037,0.6649998
108.7084,0.498033,-0.7689434,1.272213,0.496,-0.908,1.685,0,426.4168,0.046,0.675
108.8875,0.5696838,-0.7581415,1.287523,0.514,-0.908,1.636,0,426.5168,0.06400001,0.7239999
109.0769,0.5848194,-0.7694224,1.296427,0.529,-0.908,1.581,0,426.6168,0.079,0.7789999
109.3011,0.5820864,-0.7707027,1.293383,0.547,-0.908,1.51,0,426.7168,0.097,0.8499999
109.4295,0.5780719,-0.7696306,1.299056,0.552,-0.908,1.458,0,426.8168,0.102,0.902
109.5309,0.5780866,-0.7702765,1.298473,0.552,-0.908,1.442,0,426.9168,0.102,0.9179999
109.688,0.5780763,-0.770574,1.297204,0.55,-0.908,1.398,0,427.0168,0.1,0.9619999
109.7968,0.5780894,-0.7710027,1.297807,0.547,-0.908,1.366,0,427.1169,0.097,0.9939998
109.8979,0.5680747,-0.7710751,1.306241,0.543,-0.908,1.317,0,427.2169,0.09299999,0.987
110.0244,0.5638636,-0.7718061,1.311296,0.532,-0.908,1.307,0,427.3169,0.08200002,0.977
110.1417,0.5596759,-0.7725772,1.315354,0.507,-0.908,1.278,0,427.4169,0.05700004,0.948
110.2751,0.5574667,-0.7724565,1.317593,0.472,-0.908,1.234,0,427.5169,0.02200001,0.9039999
110.3898,0.5558364,-0.7711498,1.316326,0.444,-0.908,1.223,0,427.6169,0.005999982,0.893
110.6122,0.5493662,-0.774577,1.312392,0.325,-0.908,1.247,0,427.7169,0.125,0.9169999
110.7934,0.5467995,-0.7760527,1.319365,0.219,-0.908,1.247,0,427.8169,0.231,0.9169999
110.8984,0.5472334,-0.7750997,1.321397,0.217,-0.908,1.247,0,427.9169,0.233,0.9169999
111.0214,0.5474159,-0.774915,1.317017,0.197,-0.908,1.246,0,428.0169,0.253,0.916
111.1252,0.5473815,-0.7751908,1.31858,0.197,-0.908,1.246,0,428.1169,0.253,0.916
111.2419,0.5471947,-0.7752448,1.322265,0.191,-0.908,1.246,0,428.2169,0.259,0.916
111.5046,0.5467455,-0.7751939,1.322258,0.379,-0.908,1.274,0,428.3169,0.07099998,0.944
111.6271,0.5464222,-0.7752759,1.32348,0.487,-0.908,1.277,0,428.4169,0.037,0.9469999
111.7493,0.5458977,-0.775372,1.323811,0.536,-0.908,1.282,0,428.5169,0.08600003,0.9519999
111.8593,0.5458516,-0.7753896,1.32394,0.544,-0.908,1.288,0,428.6169,0.09400004,0.9579999
111.9855,0.5456883,-0.7751816,1.324432,0.554,-0.908,1.292,0,428.7169,0.104,0.962
112.1568,0.5475599,-0.7742946,1.321674,0.612,-0.908,1.343,0,428.817,0.162,1.013
112.3506,0.5485766,-0.7754318,1.321875,0.714,-0.908,1.352,0,428.917,0.264,1.008
112.4683,0.5486016,-0.7762275,1.322923,0.724,-0.908,1.352,0,429.017,0.274,1.008
112.588,0.5490069,-0.7769982,1.324477,0.771,-0.908,1.369,0,429.117,0.321,0.9909999
112.7047,0.5520557,-0.7777334,1.324992,0.792,-0.908,1.381,0,429.217,0.342,0.9789999
112.813,0.5541908,-0.7781324,1.327688,0.816,-0.908,1.419,0,429.317,0.366,0.9409999
112.9381,0.5554417,-0.7784289,1.327964,0.809,-0.908,1.455,0,429.417,0.359,0.9049999
113.1508,0.5592211,-0.7790914,1.325923,0.775,-0.908,1.581,0,429.517,0.325,0.7789999
113.2714,0.5609249,-0.7790009,1.327817,0.765,-0.908,1.61,0,429.617,0.315,0.7499999
113.3869,0.5602706,-0.7790304,1.32733,0.762,-0.908,1.612,0,429.717,0.312,0.7479999
113.751,0.5615585,-0.7794015,1.325391,0.948,-0.908,1.283,0,429.817,0.498,0.9529999
113.8888,0.5615562,-0.7793934,1.325286,0.972,-0.908,1.24,0,429.917,0.522,0.91
113.9978,0.5617573,-0.7796416,1.325369,0.974,-0.908,1.233,0,430.017,0.524,0.903
114.119,0.5623228,-0.7798336,1.325156,0.974,-0.908,1.233,0,430.117,0.524,0.903
114.2213,0.5626504,-0.7799252,1.325555,0.974,-0.908,1.233,0,430.217,0.524,0.903
114.3223,0.5623554,-0.7800106,1.324478,0.974,-0.908,1.233,0,430.317,0.524,0.903
114.705,0.5622992,-0.7809635,1.323838,0.787,-0.908,1.514,0,430.4171,0.337,0.8459998
114.8282,0.5623556,-0.7813284,1.323516,0.76,-0.908,1.555,0,430.5171,0.31,0.8049999
114.9329,0.5623928,-0.7814863,1.323259,0.75,-0.908,1.566,0,430.6171,0.3,0.7939999
115.0404,0.5631193,-0.7816885,1.323388,0.732,-0.908,1.589,0,430.7171,0.282,0.7709999
115.1786,0.5634761,-0.7817008,1.323428,0.718,-0.908,1.607,0,430.8171,0.268,0.7529999
115.2998,0.5630687,-0.7816517,1.323077,0.71,-0.908,1.615,0,430.9171,0.26,0.7449999
115.4237,0.5633075,-0.7821183,1.323278,0.701,-0.908,1.624,0,431.0171,0.251,0.7359999
115.5932,0.5633365,-0.7823392,1.322941,0.669,-0.908,1.666,0,431.1171,0.219,0.6939999
115.7025,0.5635648,-0.7825728,1.323201,0.659,-0.908,1.68,0,431.2171,0.209,0.6799999
115.828,0.5638847,-0.7829607,1.322444,0.656,-0.908,1.682,0,431.3171,0.206,0.6779999
115.9285,0.5643472,-0.7830531,1.322703,0.656,-0.908,1.682,0,431.4171,0.206,0.6779999
116.0629,0.5646396,-0.7828984,1.322883,0.656,-0.908,1.682,0,431.5171,0.206,0.6779999
116.1954,0.5646946,-0.7829835,1.322663,0.656,-0.908,1.682,0,431.6171,0.206,0.6779999
116.3901,0.564428,-0.782786,1.322694,0.656,-0.908,1.682,0,431.7171,0.206,0.6779999
116.5664,0.5642621,-0.7828464,1.322701,0.656,-0.908,1.682,0,431.8171,0.206,0.6779999
116.8998,0.5645347,-0.7829341,1.322539,0.656,-0.908,1.682,0,431.9171,0.206,0.6779999
117.0408,0.564828,-0.7831327,1.32267,0.656,-0.908,1.682,0,432.0172,0.206,0.6779999
117.1514,0.5647607,-0.7832217,1.321664,0.656,-0.908,1.682,0,432.1172,0.206,0.6779999
117.3065,0.5645434,-0.7829668,1.32257,0.656,-0.908,1.682,0,432.2172,0.206,0.6779999
